antecedentes,consequências,confiança,lift,convicção
"Masculino,Agosto,Falta De Atenção,Colisão Traseira",Condutor,0.9827127659574468,1.0961814946890782,5.9878127579586575
"Falta De Atenção,Agosto,Colisão Traseira","Masculino,Condutor",0.8312710911136107,1.0609313166451781,1.2829478986643086
"Falta De Atenção,Agosto,Condutor,Colisão Traseira",Sem Vítimas,0.825635103926097,1.4279099865002063,2.4189944134078205
"Falta De Atenção,Agosto,Colisão Traseira,Sem Vítimas",Condutor,0.9958217270194986,1.110804079261713,24.774044451589273
"Falta De Atenção,Agosto,Colisão Traseira","Condutor,Sem Vítimas",0.8042744656917885,1.4109252612900929,2.1967835864230976
"Masculino,Agosto,Condutor,Não Guardar Distância De Segurança",Colisão Traseira,0.8526170798898072,1.8664407500209652,3.6855394293660253
"Agosto,Condutor,Colisão Traseira,Não Guardar Distância De Segurança",Masculino,0.831989247311828,0.9990456051912643,0.9952693219725897
"Masculino,Agosto,Colisão Traseira,Não Guardar Distância De Segurança",Condutor,0.9904,1.104756333639685,10.782575057272552
"Masculino,Agosto,Não Guardar Distância De Segurança","Condutor,Colisão Traseira",0.8421768707482993,1.933847327865667,3.5768334860141158
"Agosto,Colisão Traseira,Não Guardar Distância De Segurança","Masculino,Condutor",0.8080939947780679,1.0313509455795387,1.1280022157168803
"Agosto,Condutor,Colisão Traseira,Sem Vítimas",Masculino,0.8363509749303621,1.0042831305828692,1.021796175326469
"Masculino,Agosto,Colisão Traseira,Sem Vítimas",Condutor,0.9966804979253112,1.1117620079747,31.18320706563251
"Agosto,Colisão Traseira,Sem Vítimas","Masculino,Condutor",0.832871012482663,1.0629732578395046,1.2952295249036874
"adulto entre 35 e 53 anos,Agosto,Condutor,Colisão Traseira",Masculino,0.8867647058823529,1.0648195095223967,1.476712267275347
"Masculino,adulto entre 35 e 53 anos,Agosto,Colisão Traseira",Condutor,0.9901477832512315,1.1044749947355537,10.506541135806447
"adulto entre 35 e 53 anos,Agosto,Colisão Traseira","Masculino,Condutor",0.8726483357452965,1.113740099598806,1.6997846111125305
"jovem adulto entre 18 e 35 anos,Agosto,Condutor,Colisão Traseira",Masculino,0.816916488222698,0.9809463643960787,0.9133315517535983
"jovem adulto entre 18 e 35 anos,Masculino,Agosto,Colisão Traseira",Condutor,0.9819819819819819,1.0953663308912014,5.744955990514836
"Agosto,Condutor,Sem Vítimas,Não Guardar Distância De Segurança",Colisão Traseira,0.8811292719167906,1.9288560104312569,4.569548551103255
"Colisão Traseira,Agosto,Sem Vítimas,Não Guardar Distância De Segurança",Condutor,0.9983164983164984,1.113586908816785,61.48655600659365
"Agosto,Sem Vítimas,Não Guardar Distância De Segurança","Condutor,Colisão Traseira",0.8798219584569734,2.020289801888972,4.697256223574838
"adulto entre 35 e 53 anos,Agosto,Colisão Traseira,Sem Vítimas",Condutor,0.9981549815498155,1.1134067425496383,56.10389453800162
"jovem adulto entre 18 e 35 anos,Agosto,Colisão Traseira,Sem Vítimas",Condutor,0.9945652173913043,1.1094024870060317,19.04634058116626
"Dupla,Agosto,Colisão Traseira,Sem Vítimas",Masculino,0.8208430913348945,0.9856613959848223,0.9333491471692834
"Masculino,Agosto,Falta De Atenção,Colisão Traseira",Sem Vítimas,0.800531914893617,1.3844948093329221,2.1145623836126624
"Falta De Atenção,Agosto,Colisão Traseira,Sem Vítimas",Masculino,0.8384401114206128,1.0067917478948996,1.0350090569039663
"Dupla,Agosto,Condutor,Com Vítimas Feridas",Masculino,0.9004975124378111,1.081309746722578,1.680520276516219
"Dupla,Agosto,Masculino,Com Vítimas Feridas",Condutor,0.9034941763727122,1.0078159468440273,1.0726059491455193
"Falta De Atenção,Agosto,Condutor,Com Vítimas Feridas",Masculino,0.8938640132669985,1.0733442973912883,1.5754877592339558
"Masculino,Agosto,Falta De Atenção,Com Vítimas Feridas",Condutor,0.9120135363790186,1.0173189930127708,1.176461881633498
"Simples,Agosto,Condutor,Com Vítimas Feridas",Masculino,0.923076923076923,1.1084229107925447,2.1738073228567965
"Masculino,Simples,Agosto,Com Vítimas Feridas",Condutor,0.8780487804878049,0.9794325035223184,0.8488043085085001
"jovem adulto entre 18 e 35 anos,Agosto,Condutor,Com Vítimas Feridas",Masculino,0.8963068181818182,1.0762775967366531,1.6126031141108395
"jovem adulto entre 18 e 35 anos,Masculino,Agosto,Com Vítimas Feridas",Condutor,0.9171511627906977,1.0230498344083454,1.2494166971627056
"Dupla,Agosto,Condutor,Falta De Atenção",Masculino,0.8581856100104275,1.0305019745020365,1.1791183385857855
"Dupla,Agosto,Masculino,Falta De Atenção",Condutor,0.9716646989374261,1.0838577648679517,3.653136429403951
"Dupla,Agosto,Falta De Atenção","Masculino,Condutor",0.801363193768257,1.0227605860040012,1.089779901350034
"Dupla,Agosto,Falta De Atenção,Sem Vítimas",Condutor,0.9956011730205279,1.1105580590403152,23.531891804991773
"Dupla,Agosto,Condutor,Sem Vítimas",Masculino,0.8404009252120278,1.009146276402619,1.0477250456132545
"Dupla,Agosto,Masculino,Sem Vítimas",Condutor,0.995433789954338,1.1103713491225877,22.66928580041022
"Dupla,Agosto,Sem Vítimas","Masculino,Condutor",0.8358895705521473,1.0668257709621942,1.3190532730188225
"Dupla,adulto entre 35 e 53 anos,Agosto,Condutor",Masculino,0.8834269662921348,1.0608115802376683,1.4344307820890083
"Dupla,adulto entre 35 e 53 anos,Agosto,Masculino",Condutor,0.9736842105263158,1.0861104589498223,3.9334833808930534
"Dupla,adulto entre 35 e 53 anos,Agosto","Masculino,Condutor",0.8454301075268817,1.0790021290267424,1.4004693646103281
"jovem adulto entre 18 e 35 anos,Dupla,Agosto,Condutor",Masculino,0.8302469135802469,0.9969534256794056,0.9850539477001437
"jovem adulto entre 18 e 35 anos,Dupla,Agosto,Masculino",Condutor,0.9758162031438935,1.088488621659376,4.280250994734921
"jovem adulto entre 18 e 35 anos,Dupla,Agosto,Sem Vítimas",Condutor,0.9922360248447205,1.1068043547179616,13.332438406816463
"Falta De Atenção,Agosto,Condutor,Sem Vítimas",Masculino,0.8475147430497051,1.0176884882999788,1.0966040340973304
"Masculino,Agosto,Falta De Atenção,Sem Vítimas",Condutor,0.9950544015825914,1.1099481547500147,20.930272095172604
"Falta De Atenção,Agosto,Sem Vítimas","Masculino,Condutor",0.84325230511316,1.0762226521426281,1.3810116905131518
"Falta De Atenção,Simples,Agosto,Condutor",Masculino,0.9090909090909091,1.091628624265385,1.8393754270326748
"Masculino,Simples,Agosto,Falta De Atenção",Condutor,0.9411764705882353,1.0498492194618314,1.75971624934689
"Falta De Atenção,Simples,Agosto","Masculino,Condutor",0.8115942028985508,1.0358181770873989,1.1489582721446396
"Falta De Atenção,adulto entre 35 e 53 anos,Agosto,Condutor",Masculino,0.8988095238095238,1.0792828243480979,1.6524870146603718
"Masculino,adulto entre 35 e 53 anos,Agosto,Falta De Atenção",Condutor,0.9853181076672105,1.0990876616470315,7.050366410782018
"Falta De Atenção,adulto entre 35 e 53 anos,Agosto","Masculino,Condutor",0.8591749644381224,1.096544359588865,1.537158490576762
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Agosto,Condutor",Masculino,0.8283828382838283,0.9947150599329134,0.9743544657183574
"jovem adulto entre 18 e 35 anos,Masculino,Agosto,Falta De Atenção",Condutor,0.9691119691119691,1.0810102846147767,3.3512243278003226
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Agosto,Sem Vítimas",Condutor,0.991467576791809,1.105947177967631,12.131690848438698
"Agosto,Condutor,Sem Vítimas,Não Guardar Distância De Segurança",Masculino,0.8202080237741456,0.9848988122644008,0.9300523383869199
"Masculino,Agosto,Sem Vítimas,Não Guardar Distância De Segurança",Condutor,1.0,1.115464795678196,inf
"Agosto,Sem Vítimas,Não Guardar Distância De Segurança","Masculino,Condutor",0.8189910979228487,1.045258656446186,1.1959102376492439
"Simples,Agosto,Condutor,Sem Vítimas",Masculino,0.9132290184921764,1.0965976308054266,1.9270952685603149
"Masculino,Simples,Agosto,Sem Vítimas",Condutor,0.9907407407407407,1.1051364179404348,11.179373819380196
"Simples,Agosto,Sem Vítimas","Masculino,Condutor",0.8991596638655461,1.1475758705636652,2.1466647910721686
"adulto entre 35 e 53 anos,Agosto,Condutor,Sem Vítimas",Masculino,0.8916201117318435,1.0706498395308992,1.5428687977453082
"Masculino,adulto entre 35 e 53 anos,Agosto,Sem Vítimas",Condutor,0.99625468164794,1.1112870249078655,27.637896386800275
"adulto entre 35 e 53 anos,Agosto,Sem Vítimas","Masculino,Condutor",0.888641425389755,1.1341516955692483,1.9439041839154374
"jovem adulto entre 18 e 35 anos,Agosto,Condutor,Sem Vítimas",Masculino,0.8097306689834927,0.9723176938287339,0.8788381554647613
"jovem adulto entre 18 e 35 anos,Masculino,Agosto,Sem Vítimas",Condutor,0.9936034115138593,1.1083296264094655,16.18248864595489
"jovem adulto entre 18 e 35 anos,Agosto,Sem Vítimas","Masculino,Condutor",0.803448275862069,1.0254217261720513,1.1013406269985486
"jovem adulto entre 18 e 35 anos,Simples,Agosto,Condutor",Masculino,0.8916184971098265,1.070647900706527,1.542845812735286
"jovem adulto entre 18 e 35 anos,Masculino,Simples,Agosto",Condutor,0.9236526946107784,1.030302064271627,1.3558136730838772
"Dupla,Agosto,Falta De Atenção,Sem Vítimas",Masculino,0.8460410557184751,1.0159188970985922,1.0861073950097704
"Animais Na Pista,Atropelamento De Animal,Condutor,Sem Vítimas",Masculino,0.9507575757575757,1.1416616028775484,3.395770019137242
"Masculino,Atropelamento De Animal,Condutor,Sem Vítimas",Animais Na Pista,0.9973509933774835,23.588488656107575,361.53882480607814
"Masculino,Animais Na Pista,Condutor,Sem Vítimas",Atropelamento De Animal,0.8175895765472313,24.898955023343525,5.302129565302268
"Animais Na Pista,Atropelamento De Animal,Masculino,Sem Vítimas",Condutor,0.9412499999999999,1.0499312389321018,1.7619186476564586
"Atropelamento De Animal,Condutor,Sem Vítimas","Masculino,Animais Na Pista",0.9483627204030227,26.320371273115015,18.66807270902179
"Animais Na Pista,Atropelamento De Animal,Sem Vítimas","Masculino,Condutor",0.8715277777777778,1.1123099583938902,1.684958782181563
"Masculino,Atropelamento De Animal,Sem Vítimas","Animais Na Pista,Condutor",0.9389027431421447,27.564411978902303,15.809840145213688
"Atropelamento De Animal,Sem Vítimas","Masculino,Animais Na Pista,Condutor",0.869515011547344,27.19598114683779,7.418691022363791
"Animais Na Pista,Simples,Atropelamento De Animal,Condutor",Masculino,0.9647495361781077,1.1584630298326535,4.7436524170842755
"Masculino,Simples,Atropelamento De Animal,Condutor",Animais Na Pista,0.9914204003813156,23.448223366813227,111.62743994748448
"Animais Na Pista,Atropelamento De Animal,Condutor,Masculino",Simples,0.8280254777070065,1.9834506508932348,3.387320683490455
"Masculino,Simples,Animais Na Pista,Condutor",Atropelamento De Animal,0.8074534161490684,24.590267377239865,5.023011470081461
"Animais Na Pista,Simples,Atropelamento De Animal,Masculino",Condutor,0.8896492728828059,0.9923724444014747,0.938033878470824
"Simples,Atropelamento De Animal,Condutor","Masculino,Animais Na Pista",0.9567617295308188,26.553473053492812,22.294335077522234
"Masculino,Atropelamento De Animal,Condutor","Simples,Animais Na Pista",0.8195429472025217,24.231786178664223,5.354066228610634
"Masculino,Simples,Atropelamento De Animal","Animais Na Pista,Condutor",0.8813559322033899,25.87494625268737,8.141476284255921
"jovem adulto entre 18 e 35 anos,Animais Na Pista,Atropelamento De Animal,Condutor",Masculino,0.944186046511628,1.1337705665044673,2.9959524000911033
"jovem adulto entre 18 e 35 anos,Masculino,Atropelamento De Animal,Condutor",Animais Na Pista,0.9870340356564019,23.344480837611158,73.86405791567843
"jovem adulto entre 18 e 35 anos,Animais Na Pista,Atropelamento De Animal,Masculino",Condutor,0.8903508771929824,0.9931550593099726,0.9440360114143317
"jovem adulto entre 18 e 35 anos,Atropelamento De Animal,Condutor","Masculino,Animais Na Pista",0.9311926605504587,25.843842261189028,14.00967538818107
"jovem adulto entre 18 e 35 anos,Masculino,Atropelamento De Animal","Animais Na Pista,Condutor",0.880057803468208,25.836835643766943,8.053361470478995
"Simples,Atropelamento De Animal,Condutor,Sem Vítimas",Animais Na Pista,0.9985185185185185,23.61610195747078,646.4601503154815
"Animais Na Pista,Atropelamento De Animal,Condutor,Sem Vítimas",Simples,0.851010101010101,2.038507973739513,3.9098815446270008
"Simples,Animais Na Pista,Condutor,Sem Vítimas",Atropelamento De Animal,0.828009828009828,25.216294407236877,5.623366079682145
"Animais Na Pista,Simples,Atropelamento De Animal,Sem Vítimas",Condutor,0.9108108108108107,1.015977394982573,1.1605971698009783
"Atropelamento De Animal,Condutor,Sem Vítimas","Simples,Animais Na Pista",0.8488664987405542,25.098808502868362,6.392884463379019
"Simples,Atropelamento De Animal,Sem Vítimas","Animais Na Pista,Condutor",0.9095816464237516,26.703599934713115,10.68298443876433
"jovem adulto entre 18 e 35 anos,Simples,Atropelamento De Animal,Condutor",Animais Na Pista,0.9902534113060429,23.420622744016782,98.26194284795685
"jovem adulto entre 18 e 35 anos,Animais Na Pista,Simples,Atropelamento De Animal",Condutor,0.810207336523126,0.9037577610917441,0.5453989561742465
"jovem adulto entre 18 e 35 anos,Simples,Atropelamento De Animal","Animais Na Pista,Condutor",0.8025276461295419,23.56069659392228,4.891509344479723
"Animais Na Pista,Simples,Atropelamento De Animal,Sem Vítimas",Masculino,0.9364864864864866,1.124525000375004,2.632761733083524
"Masculino,Simples,Atropelamento De Animal,Sem Vítimas",Animais Na Pista,0.9985590778097984,23.6170612309749,664.6568063984962
"Animais Na Pista,Atropelamento De Animal,Masculino,Sem Vítimas",Simples,0.8662500000000001,2.0750135987291807,4.35538584221643
"Masculino,Simples,Animais Na Pista,Sem Vítimas",Atropelamento De Animal,0.8369565217391304,25.488757916023623,5.931937355143816
"Simples,Atropelamento De Animal,Sem Vítimas","Masculino,Animais Na Pista",0.9352226720647774,25.95568912843695,14.881263564567353
"Animais Na Pista,Atropelamento De Animal,Sem Vítimas","Masculino,Simples",0.8020833333333335,2.2647112365713427,3.2631621254011223
"Masculino,Atropelamento De Animal,Sem Vítimas","Simples,Animais Na Pista",0.8640897755610973,25.548921813114273,7.108950162406085
"Atropelamento De Animal,Sem Vítimas","Masculino,Simples,Animais Na Pista",0.8002309468822171,27.349651359033576,4.859314847343876
"jovem adulto entre 18 e 35 anos,Animais Na Pista,Simples,Atropelamento De Animal",Masculino,0.8755980861244018,1.0514107275819233,1.3441589659084925
"jovem adulto entre 18 e 35 anos,Masculino,Simples,Atropelamento De Animal",Animais Na Pista,0.9909747292418771,23.437682735995388,106.1152365258616
"jovem adulto entre 18 e 35 anos,Animais Na Pista,Atropelamento De Animal,Masculino",Simples,0.8026315789473684,1.9226221542109823,2.951499805741998
"jovem adulto entre 18 e 35 anos,Simples,Atropelamento De Animal","Masculino,Animais Na Pista",0.8672985781990521,24.070558755349264,7.264191121165316
"Simples,Animais Na Pista,Condutor,Sem Vítimas",Masculino,0.9594594594594595,1.1521107507449537,4.124660048497523
"Masculino,Animais Na Pista,Condutor,Sem Vítimas",Simples,0.8479913137893594,2.0312767765854485,3.8322340052937713
"Masculino,Simples,Animais Na Pista,Sem Vítimas",Condutor,0.9432367149758454,1.052147349546704,1.823585800324436
"Simples,Animais Na Pista,Sem Vítimas","Masculino,Condutor",0.8824858757062147,1.1262955154371033,1.8420798384927648
"Simples,Animais Na Pista,Condutor,adulto entre 35 e 53 anos",Masculino,0.9628942486085342,1.1562352163137444,4.506469796230044
"Masculino,adulto entre 35 e 53 anos,Animais Na Pista,Condutor",Simples,0.8317307692307693,1.9923262991461221,3.461909546584601
"Masculino,Simples,Animais Na Pista,adulto entre 35 e 53 anos",Condutor,0.9026086956521739,1.006828224273015,1.062853827074015
"Simples,Animais Na Pista,adulto entre 35 e 53 anos","Masculino,Condutor",0.814756671899529,1.0398543602735153,1.1685732561569342
"jovem adulto entre 18 e 35 anos,Simples,Animais Na Pista,Condutor",Masculino,0.9386503067484663,1.1271232973243208,2.725619950966602
"jovem adulto entre 18 e 35 anos,Masculino,Simples,Animais Na Pista",Condutor,0.8856729377713459,0.9879369825688219,0.9054087329104258
"Simples,Atropelamento De Animal,Condutor,Sem Vítimas",Masculino,0.965925925925926,1.1598756286268654,4.907424558288764
"Masculino,Atropelamento De Animal,Condutor,Sem Vítimas",Simples,0.8635761589403974,2.068608684951962,4.270022393973959
"Masculino,Simples,Atropelamento De Animal,Sem Vítimas",Condutor,0.9394812680115274,1.0479582806659709,1.7104244776565027
"Atropelamento De Animal,Condutor,Sem Vítimas","Masculino,Simples",0.8211586901763225,2.3185711949928596,3.611213602098101
"Simples,Atropelamento De Animal,Sem Vítimas","Masculino,Condutor",0.8798920377867746,1.1229850624351239,1.80229849138077
"Masculino,Atropelamento De Animal,Sem Vítimas","Simples,Condutor",0.8129675810473816,2.299749460978899,3.456605709845533
"Simples,Condutor,Colisão Frontal,Com Vítimas Feridas",Masculino,0.9377085650723026,1.1259924619369204,2.6844131638025592
"Masculino,Colisão Frontal,Condutor,Com Vítimas Feridas",Simples,0.8272816486751717,1.9816688842482861,3.3727328447044296
"Masculino,Simples,Colisão Frontal,Com Vítimas Feridas",Condutor,0.8523761375126391,0.9507955740715057,0.7011923330395146
"Simples,Condutor,adulto entre 35 e 53 anos,Colisão Frontal",Masculino,0.9364548494983278,1.1244870109489584,2.6314509697740207
"Masculino,adulto entre 35 e 53 anos,Condutor,Colisão Frontal",Simples,0.827178729689808,1.981422352306933,3.3707243058153398
"Masculino,Simples,adulto entre 35 e 53 anos,Colisão Frontal",Condutor,0.8931419457735248,0.9962683980538911,0.9686936684288859
"jovem adulto entre 18 e 35 anos,Simples,Condutor,Colisão Frontal",Masculino,0.9339080459770115,1.1214288309622849,2.5300499944955375
"jovem adulto entre 18 e 35 anos,Masculino,Colisão Frontal,Condutor",Simples,0.8104738154613467,1.9414074326074677,3.073627308091781
"jovem adulto entre 18 e 35 anos,Masculino,Simples,Colisão Frontal",Condutor,0.8259212198221093,0.9212860447151555,0.5946314676839859
"Dupla,Colisão Lateral,Falta De Atenção,Com Vítimas Feridas",Condutor,0.8816503800217156,0.9834499610105267,0.87463500574662
"Colisão Lateral,Dupla,Condutor,Com Vítimas Feridas",Masculino,0.8737785016286644,1.0492257860101253,1.3247818324903955
"Colisão Lateral,Dupla,Masculino,Com Vítimas Feridas",Condutor,0.9445422535211268,1.0536036318333664,1.8665150880093997
"jovem adulto entre 18 e 35 anos,Dupla,Colisão Lateral,Com Vítimas Feridas",Condutor,0.8582474226804124,0.9573447859815445,0.7302351922423462
"Colisão Lateral,Condutor,Falta De Atenção,Com Vítimas Feridas",Masculino,0.869826435246996,1.0444801783441764,1.2845614870372717
"Colisão Lateral,Masculino,Falta De Atenção,Com Vítimas Feridas",Condutor,0.9476363636363637,1.057055002740865,1.9768054271666489
"Colisão Lateral,Simples,Falta De Atenção,Com Vítimas Feridas",Condutor,0.8679867986798679,0.9682087170408102,0.7841088581648642
"Colisão Lateral,adulto entre 35 e 53 anos,Falta De Atenção,Com Vítimas Feridas",Condutor,0.9090909090909093,1.0140589051619966,1.1386399260479902
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Falta De Atenção,Com Vítimas Feridas",Condutor,0.8668903803131992,0.9669857009514563,0.7776501863154331
"Colisão Lateral,Simples,Condutor,Com Vítimas Feridas",Masculino,0.9038834951456312,1.0853756059322144,1.739721478277004
"Colisão Lateral,Simples,Masculino,Com Vítimas Feridas",Condutor,0.939455095862765,1.0479290865553992,1.7096851010811485
"Colisão Lateral,adulto entre 35 e 53 anos,Condutor,Com Vítimas Feridas",Masculino,0.8795045045045046,1.0561015215162075,1.3877360910832768
"Colisão Lateral,adulto entre 35 e 53 anos,Masculino,Com Vítimas Feridas",Condutor,0.9641975308641976,1.0755284017588531,2.891217367081101
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Condutor,Com Vítimas Feridas",Masculino,0.8720842738901431,1.0471913717651915,1.3072352633831166
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Masculino,Com Vítimas Feridas",Condutor,0.941510966693745,1.050222338091819,1.7697799860670143
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Simples,Com Vítimas Feridas",Condutor,0.8640275387263339,0.9637923019457045,0.7612770967018191
"Colisão Lateral,Dupla,Falta De Atenção,Com Vítimas Feridas",Masculino,0.8175895765472313,0.9817546031259701,0.9167017144464796
"Colisão Lateral,Dupla,Condutor,Falta De Atenção",Masculino,0.8664617486338798,1.0404398913037602,1.252195129121524
"Colisão Lateral,Dupla,Masculino,Falta De Atenção",Condutor,0.9784033937524105,1.091374541702886,4.79300864974424
"Colisão Lateral,Dupla,Falta De Atenção","Masculino,Condutor",0.8307138179436805,1.0602200822906753,1.2787245625735568
"Dupla,Colisão Lateral,Segunda-feira,Falta De Atenção",Condutor,0.9596928982725528,1.0705036426854087,2.5681013050692707
"Dupla,Colisão Lateral,Falta De Atenção,Sem Vítimas",Condutor,0.9938765897315122,1.1086343470942033,16.90442351748208
"Dupla,Colisão Lateral,Sexta-feira,Falta De Atenção",Condutor,0.9450354609929078,1.0541537874051037,1.8832636900031239
"Dupla,Colisão Lateral,adulto entre 35 e 53 anos,Falta De Atenção",Condutor,0.9756309834638816,1.088282015626856,4.247718425419265
"jovem adulto entre 18 e 35 anos,Dupla,Colisão Lateral,Falta De Atenção",Condutor,0.950657894736842,1.0604254143124954,2.0978578031429564
"Colisão Lateral,Dupla,Condutor,Quarta-feira",Masculino,0.8309409888357256,0.997786865337308,0.9890981069892687
"Colisão Lateral,Dupla,Masculino,Quarta-feira",Condutor,0.9720149253731344,1.0842484301275002,3.6988545476468047
"Colisão Lateral,Dupla,Condutor,Quinta-feira",Masculino,0.8747940691927513,1.0504452708952412,1.3355273734555433
"Colisão Lateral,Dupla,Masculino,Quinta-feira",Condutor,0.9779005524861878,1.0908136399726003,4.683950604879212
"Colisão Lateral,Dupla,Quinta-feira","Masculino,Condutor",0.8401898734177216,1.0723141441654953,1.3545474478318782
"Colisão Lateral,Dupla,Condutor,Segunda-feira",Masculino,0.8621659634317862,1.0352815490044291,1.213168764953833
"Masculino,Colisão Lateral,Dupla,Segunda-feira",Condutor,0.9823717948717949,1.0958011534466894,5.8719943293714625
"Colisão Lateral,Dupla,Segunda-feira","Masculino,Condutor",0.8272604588394061,1.0558126430563357,1.2531606697881914
"Colisão Lateral,Dupla,Condutor,Sem Vítimas",Masculino,0.8618766404199475,1.034934132394909,1.2106275753823352
"Colisão Lateral,Dupla,Masculino,Sem Vítimas",Condutor,0.9946989776599773,1.109551691876797,19.52693535514763
"Colisão Lateral,Dupla,Sem Vítimas","Masculino,Condutor",0.8576558929154424,1.0946056051104962,1.5207542028496013
"Colisão Lateral,Dupla,Condutor,Sexta-feira",Masculino,0.8673602080624188,1.041518753736688,1.260677097493875
"Masculino,Colisão Lateral,Dupla,Sexta-feira",Condutor,0.9765739385065886,1.0893338487809028,4.418699258470316
"Colisão Lateral,Dupla,Sexta-feira","Masculino,Condutor",0.8234567901234568,1.050958112083187,1.226161001893489
"Colisão Lateral,Dupla,Condutor,Sábado",Masculino,0.8945686900958467,1.0741904673282383,1.5860179301962198
"Masculino,Colisão Lateral,Dupla,Sábado",Condutor,0.9824561403508771,1.0958952378592801,5.900225071339555
"Colisão Lateral,Dupla,Sábado","Masculino,Condutor",0.8497723823975721,1.0845440700915103,1.4409494243102223
"Terça-feira,Colisão Lateral,Dupla,Condutor",Masculino,0.8692810457516339,1.0438252792812144,1.279202001527269
"Colisão Lateral,Dupla,Terça-feira,Masculino",Condutor,0.9833641404805914,1.0969080800384476,6.222264646383412
"Colisão Lateral,Dupla,Terça-feira","Masculino,Condutor",0.8471337579617835,1.081176457135016,1.4160771941106338
"Colisão Lateral,adulto entre 35 e 53 anos,Dupla,Condutor",Masculino,0.8679827267119061,1.0422662688312994,1.2666217362871557
"Colisão Lateral,adulto entre 35 e 53 anos,Dupla,Masculino",Condutor,0.989451476793249,1.1036982893946707,9.813005908122676
"Colisão Lateral,adulto entre 35 e 53 anos,Dupla","Masculino,Condutor",0.8445378151260505,1.077863317678957,1.392431215830598
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Dupla,Condutor",Masculino,0.8552204176334107,1.0269413967393108,1.1549691274054246
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Dupla,Masculino",Condutor,0.9730728616684265,1.0854285208209689,3.8441782886539824
"jovem adulto entre 18 e 35 anos,Colisão Lateral,Dupla","Masculino,Condutor",0.8083333333333333,1.031656407625887,1.1294107779115548
"Dupla,Colisão Lateral,Segunda-feira,Sem Vítimas",Condutor,1.0,1.115464795678196,inf
"Dupla,Colisão Lateral,Sexta-feira,Sem Vítimas",Condutor,0.9981651376146788,1.113418071282456,56.4144326996486
"Dupla,Colisão Lateral,adulto entre 35 e 53 anos,Sem Vítimas",Condutor,0.9983221476510068,1.113593210450548,61.69358144769413
"jovem adulto entre 18 e 35 anos,Dupla,Colisão Lateral,Sem Vítimas",Condutor,0.9932930918846412,1.1079834757876648,15.433746633977796
"Colisão Lateral,Feminino,Falta De Atenção,Sem Vítimas",Condutor,0.9824218749999999,1.095857016066665,5.888723657945112
"Colisão Lateral,Múltipla,Condutor,Falta De Atenção",Masculino,0.8068181818181819,0.9688204040355292,0.8655884362506711
"Colisão Lateral,Múltipla,Masculino,Falta De Atenção",Condutor,0.9922360248447205,1.1068043547179616,13.332438406816463
"Colisão Lateral,Condutor,Falta De Atenção,Quarta-feira",Masculino,0.8395225464190982,1.0080915266259782,1.0419902869892093
"Colisão Lateral,Masculino,Falta De Atenção,Quarta-feira",Condutor,0.9738461538461539,1.086291101021997,3.9578393151400757
"Colisão Lateral,Falta De Atenção,Quarta-feira","Masculino,Condutor",0.8043202033036849,1.0265345462117972,1.1062480785160744
"Colisão Lateral,Condutor,Falta De Atenção,Quinta-feira",Masculino,0.8664886515353805,1.0404721960788494,1.2524474498613394
"Colisão Lateral,Masculino,Falta De Atenção,Quinta-feira",Condutor,0.9803625377643503,1.0935598978778687,5.27118623107527
"Colisão Lateral,Falta De Atenção,Quinta-feira","Masculino,Condutor",0.8278061224489796,1.056509060407954,1.2571317992161204
"Colisão Lateral,Condutor,Segunda-feira,Falta De Atenção",Masculino,0.8511685116851168,1.0220759025717232,1.1235253359711226
"Masculino,Colisão Lateral,Segunda-feira,Falta De Atenção",Condutor,0.9857549857549858,1.0995749837739481,7.2665929825971665
"Colisão Lateral,Segunda-feira,Falta De Atenção","Masculino,Condutor",0.817966903073286,1.0439515011729381,1.1891815431062245
"Colisão Lateral,Condutor,Falta De Atenção,Sem Vítimas",Masculino,0.859418669647848,1.0319826220172343,1.1894605598993155
"Colisão Lateral,Masculino,Falta De Atenção,Sem Vítimas",Condutor,0.9945019404915912,1.1093319038520222,18.82713717294333
"Colisão Lateral,Falta De Atenção,Sem Vítimas","Masculino,Condutor",0.8532186459489456,1.0889424534422014,1.474781320142479
"Colisão Lateral,Condutor,Sexta-feira,Falta De Atenção",Masculino,0.8802588996763754,1.0570073928161914,1.396479132562891
"Masculino,Colisão Lateral,Sexta-feira,Falta De Atenção",Condutor,0.9737470167064439,1.0861805170327063,3.9428936282157614
"Colisão Lateral,Sexta-feira,Falta De Atenção","Masculino,Condutor",0.8301119023397763,1.0594518718705295,1.2741940258384408
"Colisão Lateral,Simples,Condutor,Falta De Atenção",Masculino,0.8889684813753581,1.0674657843729778,1.5060223437757265
"Colisão Lateral,Simples,Masculino,Falta De Atenção",Condutor,0.9725705329153604,1.0848681907810667,3.7737780406161803
"Colisão Lateral,Simples,Falta De Atenção","Masculino,Condutor",0.8289913159652638,1.0580216944104504,1.26584448223544
