id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
366166,16/04/2008,RN,101,NATAL,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,35.0,Masculino
366245,08/04/2008,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,27.0,Masculino
366245,08/04/2008,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,30.0,Masculino
366245,08/04/2008,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,35.0,Masculino
366255,13/04/2008,RN,226,MACAIBA,Outras,Colisão frontal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,21.0,Masculino
366255,13/04/2008,RN,226,MACAIBA,Outras,Colisão frontal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,-1.0,Inválido
366274,16/04/2008,RN,304,MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,41.0,Masculino
366275,13/04/2008,RN,101,PARNAMIRIM,Outras,Colisão com objeto fixo,Sem Vítimas        ,Anoitecer,Chuva,Dupla   ,Urbano,60.0,Masculino
366309,16/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,61.0,Masculino
366309,16/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,46.0,Masculino
366311,16/04/2008,RN,101,EXTREMOZ,Outras,Capotamento,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,56.0,Masculino
366497,10/04/2008,RN,101,NATAL,Outras,Colisão com objeto fixo,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,26.0,Masculino
366516,17/04/2008,RN,101,NATAL,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,32.0,Masculino
366516,17/04/2008,RN,101,NATAL,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
366524,10/04/2008,RN,101,NATAL,Outras,Colisão com objeto fixo,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,22.0,Masculino
366559,17/04/2008,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,20.0,Masculino
366559,17/04/2008,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,29.0,Masculino
366607,17/04/2008,RN,226,CURRAIS NOVOS,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,30.0,Masculino
366607,17/04/2008,RN,226,CURRAIS NOVOS,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,41.0,Masculino
366609,17/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,37.0,Feminino
366609,17/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,48.0,Masculino
366644,09/04/2008,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,51.0,Masculino
366644,09/04/2008,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,44.0,Masculino
366680,17/04/2008,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,40.0,Masculino
366680,17/04/2008,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,30.0,Feminino
366728,17/04/2008,RN,304,ANGICOS,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,41.0,Masculino
366728,17/04/2008,RN,304,ANGICOS,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,55.0,Feminino
366734,17/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,35.0,Masculino
366734,17/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,-1.0,Masculino
366771,17/04/2008,RN,406,JOAO CAMARA,Animais na Pista,Capotamento,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,56.0,Masculino
366771,17/04/2008,RN,406,JOAO CAMARA,Animais na Pista,Capotamento,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,43.0,Masculino
366808,17/04/2008,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,41.0,Masculino
366808,17/04/2008,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,23.0,Masculino
366821,17/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,29.0,Feminino
366821,17/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,43.0,Feminino
366822,17/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,19.0,Feminino
366822,17/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,28.0,Masculino
366822,17/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,47.0,Feminino
366896,16/04/2008,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,35.0,Feminino
366896,16/04/2008,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,29.0,Masculino
366904,08/04/2008,RN,406,POCO BRANCO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,42.0,Masculino
366904,08/04/2008,RN,406,POCO BRANCO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,53.0,Masculino
366990,15/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,38.0,Masculino
366990,15/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,33.0,Feminino
367104,15/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
367104,15/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,-1.0,Masculino
367104,15/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,49.0,Masculino
367185,18/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,-1.0,Masculino
367185,18/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,27.0,Masculino
367227,14/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,43.0,Masculino
367227,14/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,68.0,Masculino
367227,14/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,42.0,Feminino
367254,18/04/2008,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,22.0,Masculino
367254,18/04/2008,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,37.0,Masculino
367254,18/04/2008,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,-1.0,Masculino
367319,18/04/2008,RN,406,MACAU,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,50.0,Masculino
367327,17/04/2008,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,19.0,Feminino
367327,17/04/2008,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,42.0,Feminino
367327,17/04/2008,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,61.0,Masculino
367372,14/04/2008,RN,304,FERNANDO PEDROZA,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Urbano,49.0,Masculino
367372,14/04/2008,RN,304,FERNANDO PEDROZA,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Urbano,-1.0,Inválido
367377,16/04/2008,RN,304,RIACHUELO,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Rural ,-1.0,Inválido
367377,16/04/2008,RN,304,RIACHUELO,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Rural ,62.0,Masculino
367377,16/04/2008,RN,304,RIACHUELO,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Rural ,67.0,Masculino
367507,14/04/2008,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,19.0,Masculino
367507,14/04/2008,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,33.0,Masculino
367586,17/04/2008,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,34.0,Masculino
367586,17/04/2008,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,28.0,Masculino
367628,15/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,-1.0,Inválido
367628,15/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,45.0,Masculino
367628,15/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,40.0,Masculino
367630,16/04/2008,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,34.0,Masculino
367630,16/04/2008,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,-1.0,Inválido
367647,16/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,56.0,Masculino
367647,16/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,22.0,Feminino
367686,20/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Nevoeiro/neblina,Simples ,Rural ,30.0,Inválido
367686,20/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Nevoeiro/neblina,Simples ,Rural ,-1.0,Inválido
367826,20/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,-1.0,Feminino
367826,20/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,30.0,Masculino
367872,18/04/2008,RN,226,TANGARA,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Amanhecer,Nublado,Simples ,Rural ,58.0,Masculino
367975,20/04/2008,RN,304,MOSSORO,Falta de atenção,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,26.0,Masculino
367981,20/04/2008,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,57.0,Masculino
367981,20/04/2008,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,22.0,Masculino
367989,20/04/2008,RN,101,NATAL,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,37.0,Feminino
367989,20/04/2008,RN,101,NATAL,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,-1.0,Inválido
368021,20/04/2008,RN,226,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,21.0,Masculino
368021,20/04/2008,RN,226,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,41.0,Feminino
368267,21/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,53.0,Masculino
368267,21/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,38.0,Masculino
368324,19/04/2008,RN,226,TANGARA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,44.0,Masculino
368324,19/04/2008,RN,226,TANGARA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,25.0,Masculino
368324,19/04/2008,RN,226,TANGARA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,37.0,Feminino
368324,19/04/2008,RN,226,TANGARA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,13.0,Feminino
368369,13/04/2008,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,36.0,Masculino
368369,13/04/2008,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,23.0,Masculino
368371,22/04/2008,RN,110,MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,34.0,Masculino
368471,18/04/2008,RN,226,CURRAIS NOVOS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,-1.0,Masculino
368471,18/04/2008,RN,226,CURRAIS NOVOS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,43.0,Feminino
368492,14/04/2008,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,27.0,Masculino
368492,14/04/2008,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,26.0,Masculino
368512,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,55.0,Masculino
368512,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,-1.0,Masculino
368512,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,-1.0,Inválido
368574,18/04/2008,RN,101,NATAL,Outras,Colisão com bicicleta,Com Vítimas Feridas,Pleno dia,Nublado,Múltipla,Urbano,24.0,Feminino
368574,18/04/2008,RN,101,NATAL,Outras,Colisão com bicicleta,Com Vítimas Feridas,Pleno dia,Nublado,Múltipla,Urbano,37.0,Masculino
368622,19/04/2008,RN,304,MACAIBA,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,35.0,Masculino
368648,18/04/2008,RN,405,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,58.0,Masculino
368648,18/04/2008,RN,405,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,49.0,Masculino
368651,20/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,35.0,Masculino
368651,20/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,27.0,Masculino
368651,20/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,35.0,Masculino
368680,14/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,50.0,Masculino
368680,14/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,27.0,Masculino
368738,20/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,38.0,Masculino
368738,20/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,22.0,Masculino
368853,22/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,42.0,Masculino
368853,22/04/2008,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
369029,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,35.0,Masculino
369029,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,30.0,Masculino
369029,21/04/2008,RN,226,SANTA CRUZ,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,-1.0,Inválido
369079,23/04/2008,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,52.0,Masculino
369079,23/04/2008,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,41.0,Masculino
369179,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,47.0,Masculino
369179,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,-1.0,Masculino
369191,23/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,47.0,Masculino
369191,23/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,25.0,Masculino
369196,23/04/2008,RN,406,CEARA-MIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,53.0,Masculino
369196,23/04/2008,RN,406,CEARA-MIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,52.0,Masculino
369248,22/04/2008,RN,304,ASSU,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,42.0,Masculino
369273,23/04/2008,RN,406,JOAO CAMARA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Urbano,29.0,Masculino
369273,23/04/2008,RN,406,JOAO CAMARA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Urbano,21.0,Masculino
369317,21/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,27.0,Masculino
369317,21/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,22.0,Masculino
369318,23/04/2008,RN,226,CAMPO REDONDO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,61.0,Masculino
369318,23/04/2008,RN,226,CAMPO REDONDO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,51.0,Masculino
369342,23/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,20.0,Masculino
369342,23/04/2008,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,-1.0,Inválido
369361,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,18.0,Masculino
369361,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,26.0,Masculino
369381,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Dupla   ,Urbano,19.0,Masculino
369381,23/04/2008,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Dupla   ,Urbano,35.0,Masculino
369419,18/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,-1.0,Feminino
369419,18/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,18.0,Feminino
369437,20/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,20.0,Masculino
369437,20/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,55.0,Masculino
369604,24/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,32.0,Masculino
369604,24/04/2008,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,21.0,Masculino
369642,24/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,44.0,Masculino
369642,24/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,20.0,Feminino
369654,24/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,34.0,Masculino
369654,24/04/2008,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,24.0,Masculino
369693,18/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,55.0,Masculino
369693,18/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,35.0,Masculino
369693,18/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,42.0,Feminino
369741,24/04/2008,RN,101,NATAL,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,30.0,Masculino
369741,24/04/2008,RN,101,NATAL,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,-1.0,Inválido
369847,24/04/2008,RN,405,SEVERIANO MELO,Animais na Pista,Atropelamento de animal,Com Vítimas Fatais ,Anoitecer,Ceu Claro,Simples ,Rural ,70.0,Masculino
369896,12/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,66.0,Masculino
369896,12/04/2008,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,39.0,Masculino
369902,21/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,20.0,Feminino
369902,21/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,38.0,Masculino
369902,21/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,39.0,Masculino
369902,21/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,42.0,Masculino
369902,21/04/2008,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,33.0,Feminino
