id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
494154,21/02/2009,RN,304,ITAJA,Ingestão de álcool,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,22.0,Masculino
494154,21/02/2009,RN,304,ITAJA,Ingestão de álcool,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,52.0,Masculino
494154,21/02/2009,RN,304,ITAJA,Ingestão de álcool,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,53.0,Feminino
494211,12/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,59.0,Masculino
494211,12/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,45.0,Masculino
494246,23/02/2009,RN,427,CAICO,Outras,Saída de Pista,Sem Vítimas        ,Plena noite,Chuva,Simples ,Rural ,34.0,Masculino
494260,19/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,31.0,Masculino
494260,19/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,31.0,Masculino
494268,12/02/2009,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,50.0,Masculino
494268,12/02/2009,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,29.0,Masculino
494323,24/02/2009,RN,304,LAJES,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,59.0,Masculino
494329,20/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,21.0,Masculino
494329,20/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,29.0,Feminino
494329,20/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,50.0,Masculino
494425,24/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,39.0,Masculino
494425,24/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,49.0,Masculino
494519,24/02/2009,RN,427,SERRA NEGRA DO NORTE,Falta de atenção,Capotamento,Com Vítimas Feridas,Anoitecer,Nublado,Simples ,Rural ,48.0,Feminino
494555,21/02/2009,RN,427,ACARI,Falta de atenção,Saída de Pista,Sem Vítimas        ,Plena noite,Ignorada,Simples ,Rural ,32.0,Masculino
494555,21/02/2009,RN,427,ACARI,Falta de atenção,Saída de Pista,Sem Vítimas        ,Plena noite,Ignorada,Simples ,Rural ,18.0,Masculino
494592,24/02/2009,RN,101,CANGUARETAMA,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,59.0,Masculino
494592,24/02/2009,RN,101,CANGUARETAMA,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,38.0,Masculino
494664,21/02/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,42.0,Masculino
494664,21/02/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,32.0,Masculino
494664,21/02/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,40.0,Masculino
494702,20/02/2009,RN,304,MOSSORO,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,43.0,Masculino
494702,20/02/2009,RN,304,MOSSORO,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,41.0,Feminino
494755,25/02/2009,RN,304,ASSU,Ultrapassagem indevida,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,31.0,Masculino
494755,25/02/2009,RN,304,ASSU,Ultrapassagem indevida,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,35.0,Masculino
494776,21/02/2009,RN,405,APODI,Velocidade incompatível,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,23.0,Masculino
494776,21/02/2009,RN,405,APODI,Velocidade incompatível,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,9.0,Feminino
494776,21/02/2009,RN,405,APODI,Velocidade incompatível,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,9.0,Feminino
494776,21/02/2009,RN,405,APODI,Velocidade incompatível,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Masculino
494778,25/02/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,40.0,Masculino
494778,25/02/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,41.0,Masculino
494863,25/02/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,53.0,Masculino
494863,25/02/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,28.0,Masculino
494863,25/02/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,27.0,Feminino
494902,25/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,28.0,Feminino
494902,25/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,69.0,Feminino
494902,25/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,29.0,Masculino
494902,25/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,24.0,Masculino
494948,17/02/2009,RN,101,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,52.0,Masculino
494948,17/02/2009,RN,101,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
495035,23/02/2009,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,25.0,Masculino
495035,23/02/2009,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,36.0,Feminino
495167,21/02/2009,RN,405,FELIPE GUERRA,Outras,Saída de Pista,Sem Vítimas        ,Plena noite,Chuva,Simples ,Rural ,37.0,Masculino
495180,21/02/2009,RN,226,SANTA CRUZ,Outras,Capotamento,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,36.0,Feminino
495180,21/02/2009,RN,226,SANTA CRUZ,Outras,Capotamento,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,-1.0,Masculino
495229,08/02/2009,RN,226,CURRAIS NOVOS,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,25.0,Masculino
495229,08/02/2009,RN,226,CURRAIS NOVOS,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,51.0,Masculino
495229,08/02/2009,RN,226,CURRAIS NOVOS,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,47.0,Feminino
495335,18/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,61.0,Masculino
495335,18/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
495345,23/02/2009,RN,427,CAICO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,15.0,Masculino
495345,23/02/2009,RN,427,CAICO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Masculino
495375,20/02/2009,RN,226,TRIUNFO POTIGUAR,Dormindo,Saída de Pista,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,39.0,Masculino
495376,23/02/2009,RN,427,SERRA NEGRA DO NORTE,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,19.0,Masculino
495376,23/02/2009,RN,427,SERRA NEGRA DO NORTE,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,18.0,Feminino
495376,23/02/2009,RN,427,SERRA NEGRA DO NORTE,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,16.0,Masculino
495377,25/02/2009,RN,304,ASSU,Velocidade incompatível,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,45.0,Masculino
495431,13/02/2009,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,52.0,Masculino
495431,13/02/2009,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,55.0,Masculino
495480,22/02/2009,RN,226,NATAL,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Plena noite,Chuva,Simples ,Rural ,33.0,Masculino
495499,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,46.0,Masculino
495499,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,61.0,Masculino
495537,26/02/2009,RN,226,SANTA CRUZ,Outras,Colisão traseira,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,35.0,Masculino
495537,26/02/2009,RN,226,SANTA CRUZ,Outras,Colisão traseira,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,10.0,Masculino
495537,26/02/2009,RN,226,SANTA CRUZ,Outras,Colisão traseira,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,41.0,Feminino
495537,26/02/2009,RN,226,SANTA CRUZ,Outras,Colisão traseira,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Inválido
495539,26/02/2009,RN,304,MACAIBA,Outras,Colisão com objeto móvel,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,35.0,Masculino
495539,26/02/2009,RN,304,MACAIBA,Outras,Colisão com objeto móvel,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,37.0,Masculino
495575,26/02/2009,RN,101,SAO JOSE DE MIPIBU,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,-1.0,Masculino
495575,26/02/2009,RN,101,SAO JOSE DE MIPIBU,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,47.0,Feminino
495732,27/02/2009,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,-1.0,Inválido
495732,27/02/2009,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,-1.0,Masculino
495740,23/02/2009,RN,101,JANDAIRA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,34.0,Masculino
495740,23/02/2009,RN,101,JANDAIRA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,49.0,Masculino
495747,22/02/2009,RN,406,CEARA-MIRIM,Outras,Colisão frontal,Com Vítimas Fatais ,Plena noite,Nevoeiro/neblina,Simples ,Rural ,-1.0,Masculino
495747,22/02/2009,RN,406,CEARA-MIRIM,Outras,Colisão frontal,Com Vítimas Fatais ,Plena noite,Nevoeiro/neblina,Simples ,Rural ,42.0,Masculino
495750,23/02/2009,RN,406,TAIPU,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,25.0,Masculino
495750,23/02/2009,RN,406,TAIPU,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,-1.0,Inválido
495758,27/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,37.0,Masculino
495758,27/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,29.0,Masculino
495800,27/02/2009,RN,101,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,43.0,Masculino
495800,27/02/2009,RN,101,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,39.0,Masculino
495830,23/02/2009,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,26.0,Feminino
495830,23/02/2009,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,31.0,Masculino
495835,23/02/2009,RN,406,JANDAIRA,Animais na Pista,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,35.0,Masculino
495840,27/02/2009,RN,226,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,26.0,Masculino
495840,27/02/2009,RN,226,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,39.0,Masculino
495840,27/02/2009,RN,226,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,60.0,Feminino
495860,24/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,41.0,Masculino
495860,24/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,40.0,Feminino
496035,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,26.0,Masculino
496035,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,38.0,Feminino
496054,26/02/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,28.0,Masculino
496054,26/02/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,39.0,Masculino
496126,28/02/2009,RN,110,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Urbano,38.0,Masculino
496126,28/02/2009,RN,110,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Urbano,53.0,Masculino
496204,28/02/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,45.0,Masculino
496204,28/02/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,37.0,Masculino
496204,28/02/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,-1.0,Masculino
496204,28/02/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,51.0,Masculino
496219,28/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,27.0,Masculino
496219,28/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,45.0,Masculino
496232,27/02/2009,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,26.0,Masculino
496232,27/02/2009,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,38.0,Masculino
496232,27/02/2009,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,23.0,Feminino
496239,28/02/2009,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,38.0,Masculino
496239,28/02/2009,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,27.0,Feminino
496239,28/02/2009,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,-1.0,Masculino
496284,27/02/2009,RN,427,ACARI,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,30.0,Feminino
496309,28/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,57.0,Masculino
496309,28/02/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,22.0,Masculino
496389,28/02/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,37.0,Masculino
496389,28/02/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,-1.0,Masculino
496389,28/02/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,55.0,Masculino
496416,28/02/2009,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,61.0,Masculino
496416,28/02/2009,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,39.0,Feminino
496537,17/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,30.0,Masculino
496537,17/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,31.0,Masculino
496561,01/03/2009,RN,304,MOSSORO,Animais na Pista,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,53.0,Masculino
496561,01/03/2009,RN,304,MOSSORO,Animais na Pista,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,37.0,Masculino
496561,01/03/2009,RN,304,MOSSORO,Animais na Pista,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,59.0,Feminino
496561,01/03/2009,RN,304,MOSSORO,Animais na Pista,Colisão Transversal,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,15.0,Feminino
496578,01/03/2009,RN,101,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,24.0,Masculino
496578,01/03/2009,RN,101,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,23.0,Masculino
496578,01/03/2009,RN,101,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,26.0,Masculino
496578,01/03/2009,RN,101,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,-1.0,Inválido
496658,21/02/2009,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,31.0,Masculino
496658,21/02/2009,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,39.0,Masculino
496674,01/03/2009,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,33.0,Masculino
496674,01/03/2009,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,21.0,Masculino
496683,01/03/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,29.0,Masculino
496683,01/03/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,-1.0,Feminino
496749,01/03/2009,RN,405,MOSSORO,Defeito mecânico em veículo,Saída de Pista,Com Vítimas Feridas,Plena noite,Nevoeiro/neblina,Simples ,Rural ,44.0,Masculino
496773,02/03/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,16.0,Masculino
496773,02/03/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,-1.0,Inválido
496779,02/03/2009,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,29.0,Masculino
496779,02/03/2009,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,37.0,Masculino
496796,20/02/2009,RN,101,SAO GONCALO DO AMARANTE,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Dupla   ,Urbano,-1.0,Inválido
496796,20/02/2009,RN,101,SAO GONCALO DO AMARANTE,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Dupla   ,Urbano,57.0,Masculino
496833,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,49.0,Masculino
496833,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,36.0,Masculino
496833,26/02/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,-1.0,Masculino
496939,19/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,20.0,Masculino
496939,19/02/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,56.0,Masculino
496940,23/02/2009,RN,101,CEARA-MIRIM,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,22.0,Masculino
496940,23/02/2009,RN,101,CEARA-MIRIM,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,20.0,Feminino
496964,27/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,31.0,Masculino
496964,27/02/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,37.0,Masculino
496993,02/03/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,30.0,Masculino
496993,02/03/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,33.0,Masculino
497077,26/02/2009,RN,101,PARNAMIRIM,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,39.0,Masculino
497077,26/02/2009,RN,101,PARNAMIRIM,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,34.0,Masculino
497097,02/03/2009,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,68.0,Feminino
497097,02/03/2009,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,34.0,Masculino
497105,20/02/2009,RN,101,NATAL,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Múltipla,Urbano,27.0,Masculino
497105,20/02/2009,RN,101,NATAL,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Múltipla,Urbano,81.0,Masculino
497126,02/03/2009,RN,110,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Inválido
497126,02/03/2009,RN,110,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Masculino
497193,28/02/2009,RN,427,ACARI,Outras,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Nublado,Simples ,Rural ,57.0,Masculino
