id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_envolvido,idade,sexo
194383,16/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,44.0,Masculino
194383,16/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,35.0,Masculino
194419,16/02/2007,RN,304,ANGICOS,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,37.0,Masculino
194419,16/02/2007,RN,304,ANGICOS,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,30.0,Masculino
194616,16/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
194616,16/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,57.0,Não Informado
194671,27/01/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,46.0,Masculino
194671,27/01/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,37.0,Masculino
194694,20/02/2007,RN,101,EXTREMOZ,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,53.0,Não Informado
194694,20/02/2007,RN,101,EXTREMOZ,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,31.0,Masculino
194694,20/02/2007,RN,101,EXTREMOZ,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,51.0,Masculino
194802,13/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,56.0,Feminino
194802,13/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,21.0,Masculino
194828,17/02/2007,RN,427,ACARI,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,27.0,Masculino
194828,17/02/2007,RN,427,ACARI,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,49.0,Masculino
194833,17/02/2007,RN,101,RIO DO FOGO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,42.0,Masculino
194833,17/02/2007,RN,101,RIO DO FOGO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,33.0,Masculino
194833,17/02/2007,RN,101,RIO DO FOGO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,29.0,Masculino
194896,21/02/2007,RN,304,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,27.0,Não Informado
194896,21/02/2007,RN,304,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,26.0,Feminino
194920,21/02/2007,RN,406,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,40.0,Masculino
194920,21/02/2007,RN,406,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
195006,21/02/2007,RN,406,CEARA-MIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,44.0,Masculino
195006,21/02/2007,RN,406,CEARA-MIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,50.0,Masculino
195042,21/02/2007,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,58.0,Masculino
195042,21/02/2007,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,41.0,Masculino
195063,21/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
195063,21/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,39.0,Masculino
195114,19/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,46.0,Masculino
195114,19/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,25.0,Masculino
195114,19/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,-1.0,Feminino
195159,20/02/2007,RN,304,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,38.0,Feminino
195159,20/02/2007,RN,304,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,-1.0,Masculino
195159,20/02/2007,RN,304,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,11.0,Feminino
195220,21/02/2007,RN,101,EXTREMOZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,18.0,Masculino
195220,21/02/2007,RN,101,EXTREMOZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,44.0,Masculino
195233,21/02/2007,RN,405,MOSSORO,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Sol,Simples ,Rural ,Pedestre,12.0,Masculino
195233,21/02/2007,RN,405,MOSSORO,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Sol,Simples ,Rural ,Condutor,-1.0,Não Informado
195268,21/02/2007,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,47.0,Masculino
195268,21/02/2007,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,33.0,Masculino
195279,21/02/2007,RN,427,ACARI,Outras,Saída de Pista,Com Vítimas Feridas,Anoitecer,Chuva,Simples ,Rural ,Condutor,26.0,Feminino
195330,19/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,40.0,Masculino
195330,19/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,40.0,Masculino
195331,10/02/2007,RN,101,CEARA-MIRIM,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,25.0,Masculino
195331,10/02/2007,RN,101,CEARA-MIRIM,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,-1.0,Masculino
195412,18/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,52.0,Feminino
195412,18/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,58.0,Masculino
195424,19/02/2007,RN,427,CAICO,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,26.0,Feminino
195424,19/02/2007,RN,427,CAICO,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,24.0,Masculino
195451,22/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,20.0,Feminino
195451,22/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,37.0,Masculino
195489,19/02/2007,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,Condutor,40.0,Masculino
195534,19/02/2007,RN,101,MAXARANGUAPE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Amanhecer,Nublado,Simples ,Rural ,Condutor,40.0,Masculino
195534,19/02/2007,RN,101,MAXARANGUAPE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Amanhecer,Nublado,Simples ,Rural ,Passageiro,14.0,Feminino
195534,19/02/2007,RN,101,MAXARANGUAPE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Amanhecer,Nublado,Simples ,Rural ,Passageiro,31.0,Não Informado
195560,22/02/2007,RN,406,CEARA-MIRIM,Defeito mecânico em veículo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,48.0,Masculino
195574,21/01/2007,RN,101,EXTREMOZ,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,-1.0,Feminino
195574,21/01/2007,RN,101,EXTREMOZ,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,21.0,Masculino
195574,21/01/2007,RN,101,EXTREMOZ,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,41.0,Masculino
195627,22/02/2007,RN,304,IELMO MARINHO,Falta de atenção,Saída de Pista,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Condutor,75.0,Masculino
195627,22/02/2007,RN,304,IELMO MARINHO,Falta de atenção,Saída de Pista,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Condutor,36.0,Masculino
195644,22/02/2007,RN,304,ASSU,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,Condutor,58.0,Masculino
195657,22/02/2007,RN,226,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,62.0,Masculino
195657,22/02/2007,RN,226,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,27.0,Não Informado
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Condutor,49.0,Masculino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,45.0,Masculino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,22.0,Feminino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,55.0,Feminino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,49.0,Feminino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,9.0,Masculino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Condutor,33.0,Masculino
195764,19/02/2007,RN,427,CAICO,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,19.0,Masculino
195847,19/02/2007,RN,101,MAXARANGUAPE,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,21.0,Masculino
195847,19/02/2007,RN,101,MAXARANGUAPE,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,26.0,Masculino
195870,23/02/2007,RN,226,SANTA CRUZ,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,22.0,Masculino
196015,23/02/2007,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,49.0,Masculino
196015,23/02/2007,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,44.0,Masculino
196039,23/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,36.0,Masculino
196039,23/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
196135,20/02/2007,RN,110,AREIA BRANCA,Outras,Tombamento,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,21.0,Masculino
196135,20/02/2007,RN,110,AREIA BRANCA,Outras,Tombamento,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,29.0,Masculino
196151,05/01/2007,RN,101,GOIANINHA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,27.0,Masculino
196151,05/01/2007,RN,101,GOIANINHA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,38.0,Masculino
196151,05/01/2007,RN,101,GOIANINHA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,22.0,Masculino
196173,21/02/2007,RN,427,ACARI,Defeito mecânico em veículo,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,43.0,Masculino
196217,24/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,28.0,Masculino
196217,24/02/2007,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,33.0,Masculino
196236,24/02/2007,RN,406,CEARA-MIRIM,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,60.0,Masculino
196259,20/01/2007,RN,101,EXTREMOZ,Outras,Capotamento,Com Vítimas Fatais ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,29.0,Masculino
196259,20/01/2007,RN,101,EXTREMOZ,Outras,Capotamento,Com Vítimas Fatais ,Amanhecer,Ceu Claro,Simples ,Rural ,Passageiro,25.0,Feminino
196259,20/01/2007,RN,101,EXTREMOZ,Outras,Capotamento,Com Vítimas Fatais ,Amanhecer,Ceu Claro,Simples ,Rural ,Passageiro,30.0,Masculino
196335,24/02/2007,RN,226,SANTA CRUZ,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,22.0,Masculino
196335,24/02/2007,RN,226,SANTA CRUZ,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
196335,24/02/2007,RN,226,SANTA CRUZ,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,22.0,Masculino
196396,21/02/2007,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,38.0,Masculino
196396,21/02/2007,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,23.0,Feminino
196396,21/02/2007,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,27.0,Feminino
196438,24/02/2007,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,33.0,Feminino
196438,24/02/2007,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,43.0,Masculino
196444,18/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,34.0,Masculino
196444,18/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,19.0,Masculino
196530,28/01/2007,RN,101,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,48.0,Masculino
196530,28/01/2007,RN,101,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,43.0,Masculino
196530,28/01/2007,RN,101,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,39.0,Masculino
196530,28/01/2007,RN,101,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,51.0,Masculino
196553,18/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,43.0,Masculino
196553,18/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,51.0,Masculino
196553,18/02/2007,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,-1.0,Não Informado
196605,21/02/2007,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,29.0,Feminino
196605,21/02/2007,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,54.0,Masculino
196658,25/02/2007,RN,101,CEARA-MIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,56.0,Masculino
196658,25/02/2007,RN,101,CEARA-MIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,49.0,Masculino
196658,25/02/2007,RN,101,CEARA-MIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,17.0,Feminino
196719,25/02/2007,RN,304,MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,21.0,Masculino
196719,25/02/2007,RN,304,MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,44.0,Masculino
196768,24/02/2007,RN,304,ANGICOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,23.0,Masculino
196768,24/02/2007,RN,304,ANGICOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,43.0,Masculino
196768,24/02/2007,RN,304,ANGICOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,42.0,Feminino
196768,24/02/2007,RN,304,ANGICOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,42.0,Masculino
196944,26/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,65.0,Masculino
196944,26/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,32.0,Feminino
196944,26/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,49.0,Masculino
196944,26/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,20.0,Masculino
197027,22/02/2007,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,28.0,Masculino
197027,22/02/2007,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,23.0,Masculino
197029,26/02/2007,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,35.0,Masculino
197029,26/02/2007,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,53.0,Masculino
197038,17/02/2007,RN,304,LAJES,Ultrapassagem indevida,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,-1.0,Masculino
197041,22/02/2007,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Condutor,29.0,Masculino
197041,22/02/2007,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Condutor,19.0,Masculino
197041,22/02/2007,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Passageiro,22.0,Masculino
197052,29/01/2007,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão frontal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,30.0,Masculino
197052,29/01/2007,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão frontal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,28.0,Masculino
197060,26/02/2007,RN,101,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ignorada,Dupla   ,Urbano,Condutor,24.0,Masculino
197060,26/02/2007,RN,101,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ignorada,Dupla   ,Urbano,Condutor,40.0,Masculino
197162,11/01/2007,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,44.0,Masculino
197162,11/01/2007,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,31.0,Masculino
197201,23/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,37.0,Masculino
197201,23/02/2007,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,50.0,Masculino
197222,27/02/2007,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,26.0,Masculino
197222,27/02/2007,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,24.0,Masculino
197222,27/02/2007,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,47.0,Masculino
197222,27/02/2007,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,30.0,Masculino
197411,25/02/2007,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Rural ,Condutor,37.0,Masculino
197411,25/02/2007,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Rural ,Passageiro,-1.0,Masculino
197411,25/02/2007,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Rural ,Passageiro,-1.0,Feminino
197411,25/02/2007,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Rural ,Condutor,-1.0,Não Informado
197472,16/02/2007,RN,304,FERNANDO PEDROZA,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,25.0,Masculino
197486,27/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Sol,Dupla   ,Urbano,Condutor,24.0,Masculino
197486,27/02/2007,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Sol,Dupla   ,Urbano,Condutor,57.0,Feminino
197540,27/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,35.0,Masculino
197540,27/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,38.0,Feminino
197540,27/02/2007,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,25.0,Masculino
197642,13/02/2007,RN,304,RIACHUELO,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,34.0,Masculino
197642,13/02/2007,RN,304,RIACHUELO,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,80.0,Masculino
