id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_veiculo,estado_fisico,idade,sexo
840533,18/01/2011,RN,304,LAJES,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhonete,Ileso       ,21.0,Masculino
840591,18/01/2011,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,47.0,Masculino
840591,18/01/2011,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,74.0,Masculino
840594,18/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,35.0,Masculino
840594,18/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,31.0,Masculino
840604,18/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,35.0,Masculino
840604,18/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,25.0,Masculino
840607,14/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,46.0,Masculino
840607,14/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Caminhonete,Ileso       ,46.0,Masculino
840623,18/01/2011,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,21.0,Masculino
840623,18/01/2011,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Motocicletas,Ferido Leve ,37.0,Masculino
840665,13/01/2011,RN,304,MACAIBA,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,31.0,Masculino
840665,13/01/2011,RN,304,MACAIBA,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,33.0,Masculino
840717,18/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,34.0,Masculino
840717,18/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
840758,18/01/2011,RN,304,ANGICOS,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,43.0,Masculino
840852,16/01/2011,RN,101,PARNAMIRIM,Outras,Colisão com objeto móvel,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,29.0,Feminino
840899,19/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Caminhonete,Ileso       ,23.0,Masculino
840899,19/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Ônibus,Ileso       ,47.0,Masculino
840953,07/01/2011,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,36.0,Masculino
840953,07/01/2011,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,40.0,Feminino
840972,19/01/2011,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ileso       ,46.0,Masculino
840972,19/01/2011,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Caminhão,Ileso       ,43.0,Masculino
840972,19/01/2011,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Caminhão,Ileso       ,36.0,Masculino
840983,16/01/2011,RN,101,PARNAMIRIM,Outras,Colisão com objeto móvel,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,41.0,Masculino
840984,19/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,31.0,Masculino
840984,19/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,Caminhão,Ileso       ,26.0,Masculino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Morto       ,62.0,Masculino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Grave,55.0,Feminino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Grave,59.0,Feminino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Grave,51.0,Feminino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Leve ,50.0,Masculino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Leve ,10.0,Masculino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Morto       ,45.0,Feminino
840987,15/01/2011,RN,226,SENADOR ELOI DE SOUZA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Grave,22.0,Masculino
841169,19/01/2011,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhonete,Ileso       ,23.0,Masculino
841169,19/01/2011,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,39.0,Masculino
841178,18/01/2011,RN,304,SANTA MARIA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Automóvel,Ileso       ,46.0,Masculino
841178,18/01/2011,RN,304,SANTA MARIA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Motocicletas,Ferido Grave,24.0,Masculino
841178,18/01/2011,RN,304,SANTA MARIA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Motocicletas,Ferido Leve ,-1.0,Masculino
841200,19/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,28.0,Masculino
841200,19/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,36.0,Masculino
841200,19/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Camioneta,Ileso       ,43.0,Masculino
841245,19/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,49.0,Feminino
841245,19/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Ônibus,Ignorado    ,-1.0,Inválido
841280,19/01/2011,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Dupla   ,Urbano,Ônibus,Ileso       ,32.0,Masculino
841280,19/01/2011,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,24.0,Masculino
841307,19/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,38.0,Feminino
841307,19/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
841307,19/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
841366,19/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,26.0,Feminino
841366,19/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Múltipla,Urbano,Automóvel,Ferido Leve ,-1.0,Masculino
841499,17/01/2011,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,39.0,Masculino
841499,17/01/2011,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,35.0,Masculino
841565,15/01/2011,RN,304,MACAIBA,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,68.0,Masculino
841565,15/01/2011,RN,304,MACAIBA,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,(null),Morto       ,46.0,Masculino
841575,16/01/2011,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,28.0,Masculino
841575,16/01/2011,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,22.0,Masculino
841575,16/01/2011,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Masculino
841602,20/01/2011,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,44.0,Masculino
841602,20/01/2011,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhão,Ileso       ,45.0,Masculino
841685,20/01/2011,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,41.0,Masculino
841685,20/01/2011,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,49.0,Masculino
841685,20/01/2011,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,23.0,Masculino
841768,20/01/2011,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Rural ,Automóvel,Ileso       ,30.0,Feminino
841768,20/01/2011,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Rural ,Caminhão,Ileso       ,40.0,Masculino
841814,20/01/2011,RN,304,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Bicicleta,Ferido Leve ,17.0,Feminino
841814,20/01/2011,RN,304,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhão,Ignorado    ,-1.0,Masculino
841841,20/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,52.0,Masculino
841841,20/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,26.0,Feminino
841841,20/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,20.0,Masculino
841846,18/01/2011,RN,304,LAJES,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,46.0,Masculino
841896,20/01/2011,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,41.0,Masculino
841896,20/01/2011,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,29.0,Masculino
841896,20/01/2011,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,29.0,Feminino
841898,16/01/2011,RN,101,CANGUARETAMA,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Rural ,Camioneta,Ileso       ,47.0,Masculino
841898,16/01/2011,RN,101,CANGUARETAMA,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Rural ,Camioneta,Ferido Leve ,49.0,Feminino
841910,20/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,39.0,Masculino
841910,20/01/2011,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,34.0,Masculino
842019,17/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Motocicletas,Ferido Leve ,19.0,Masculino
842019,17/01/2011,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Caminhonete,Ileso       ,37.0,Masculino
842079,21/01/2011,RN,226,SAO VICENTE,Falta de atenção,Capotamento,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Leve ,25.0,Masculino
842079,21/01/2011,RN,226,SAO VICENTE,Falta de atenção,Capotamento,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Morto       ,23.0,Masculino
842079,21/01/2011,RN,226,SAO VICENTE,Falta de atenção,Capotamento,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Leve ,25.0,Masculino
842196,21/01/2011,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,45.0,Masculino
842196,21/01/2011,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhão,Ileso       ,38.0,Masculino
842247,21/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Camioneta,Ileso       ,64.0,Masculino
842247,21/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Microônibus,Ileso       ,23.0,Masculino
842252,21/01/2011,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,35.0,Masculino
842252,21/01/2011,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Utilitário,Ileso       ,34.0,Masculino
842289,21/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,25.0,Masculino
842289,21/01/2011,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Motocicletas,Ileso       ,22.0,Masculino
842305,21/01/2011,RN,226,CURRAIS NOVOS,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Automóvel,Ileso       ,34.0,Masculino
842305,21/01/2011,RN,226,CURRAIS NOVOS,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Automóvel,Ileso       ,-1.0,Masculino
842340,21/01/2011,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Automóvel,Ileso       ,36.0,Masculino
842340,21/01/2011,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Caminhão,Ignorado    ,-1.0,Inválido
842351,21/01/2011,RN,304,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Ônibus,Ileso       ,49.0,Masculino
842351,21/01/2011,RN,304,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhão,Ileso       ,27.0,Masculino
842422,21/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhão,Ileso       ,55.0,Masculino
842422,21/01/2011,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhonete,Ileso       ,59.0,Masculino
842448,21/01/2011,RN,304,ASSU,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Caminhão-Trator,Ileso       ,29.0,Masculino
842448,21/01/2011,RN,304,ASSU,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Automóvel,Ileso       ,33.0,Masculino
842646,14/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Caminhão-Trator,Ileso       ,25.0,Masculino
842646,14/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,48.0,Masculino
842734,22/01/2011,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Caminhão,Ileso       ,45.0,Masculino
842747,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,27.0,Masculino
842747,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,31.0,Masculino
842747,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,-1.0,Feminino
842777,22/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,50.0,Masculino
842777,22/01/2011,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,22.0,Masculino
842822,14/01/2011,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,24.0,Masculino
842822,14/01/2011,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,35.0,Masculino
842832,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,62.0,Masculino
842832,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,25.0,Masculino
842832,22/01/2011,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,46.0,Masculino
842840,18/01/2011,RN,226,MACAIBA,Defeito mecânico em veículo,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Bicicleta,Ferido Leve ,21.0,Masculino
842840,18/01/2011,RN,226,MACAIBA,Defeito mecânico em veículo,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Caminhonete,Ileso       ,-1.0,Masculino
842842,22/01/2011,RN,427,CAICO,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Camioneta,Ileso       ,26.0,Masculino
842842,22/01/2011,RN,427,CAICO,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Grave,20.0,Masculino
842842,22/01/2011,RN,427,CAICO,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,15.0,Feminino
842900,22/01/2011,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Múltipla,Urbano,Microônibus,Ileso       ,37.0,Masculino
842900,22/01/2011,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Múltipla,Urbano,Ônibus,Ileso       ,34.0,Masculino
842938,22/01/2011,RN,101,NATAL,Defeito mecânico em veículo,Capotamento,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Caminhão,Ileso       ,27.0,Masculino
842938,22/01/2011,RN,101,NATAL,Defeito mecânico em veículo,Capotamento,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Caminhonete,Ileso       ,36.0,Masculino
842938,22/01/2011,RN,101,NATAL,Defeito mecânico em veículo,Capotamento,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,33.0,Masculino
842973,23/01/2011,RN,304,SAO PEDRO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,Automóvel,Ileso       ,46.0,Masculino
843062,23/01/2011,RN,427,CAICO,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,Caminhonete,Ileso       ,22.0,Feminino
843062,23/01/2011,RN,427,CAICO,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,Automóvel,Ileso       ,33.0,Masculino
843062,23/01/2011,RN,427,CAICO,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,Caminhonete,Ileso       ,31.0,Masculino
843073,21/01/2011,RN,304,ASSU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Caminhão-Trator,Ileso       ,-1.0,Masculino
843073,21/01/2011,RN,304,ASSU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Caminhão,Ileso       ,-1.0,Masculino
843098,21/01/2011,RN,110,MOSSORO,Outras,Danos Eventuais,Sem Vítimas        ,Amanhecer,Chuva,Simples ,Urbano,Camioneta,Ileso       ,28.0,Masculino
843098,21/01/2011,RN,110,MOSSORO,Outras,Danos Eventuais,Sem Vítimas        ,Amanhecer,Chuva,Simples ,Urbano,Automóvel,Ileso       ,21.0,Masculino
843098,21/01/2011,RN,110,MOSSORO,Outras,Danos Eventuais,Sem Vítimas        ,Amanhecer,Chuva,Simples ,Urbano,Caminhonete,Ignorado    ,-1.0,Inválido
843164,23/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,58.0,Masculino
843164,23/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Motocicletas,Ileso       ,32.0,Masculino
843216,23/01/2011,RN,226,BOM JESUS,Defeito mecânico em veículo,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Automóvel,Ileso       ,42.0,Masculino
843284,23/01/2011,RN,226,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Nublado,Simples ,Urbano,Automóvel,Ileso       ,24.0,Masculino
843284,23/01/2011,RN,226,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Nublado,Simples ,Urbano,Caminhonete,Ileso       ,51.0,Masculino
843284,23/01/2011,RN,226,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Nublado,Simples ,Urbano,Motocicletas,Ignorado    ,-1.0,Masculino
843294,23/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,31.0,Masculino
843294,23/01/2011,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,63.0,Feminino
