id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_veiculo,estado_fisico,idade,sexo
690542,17/04/2010,RN,101,NATAL,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Automóvel,Ferido Leve ,21.0,Masculino
690576,20/04/2010,RN,304,ASSU,Outras,Colisão frontal,Sem Vítimas        ,Plena noite,Chuva,Simples ,Rural ,Automóvel,Ileso       ,54.0,Masculino
690576,20/04/2010,RN,304,ASSU,Outras,Colisão frontal,Sem Vítimas        ,Plena noite,Chuva,Simples ,Rural ,Caminhão-Trator,Ileso       ,52.0,Masculino
690786,18/04/2010,RN,110,MOSSORO,Falta de atenção,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Motocicletas,Ferido Grave,30.0,Masculino
690846,17/04/2010,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Motocicletas,Ferido Leve ,20.0,Masculino
690846,17/04/2010,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Motoneta,Ferido Leve ,35.0,Masculino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Grave,36.0,Masculino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Morto       ,35.0,Feminino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Camioneta,Ileso       ,23.0,Masculino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Grave,53.0,Masculino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Leve ,43.0,Feminino
690984,21/04/2010,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Leve ,20.0,Masculino
690994,21/04/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,20.0,Masculino
690994,21/04/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Camioneta,Ileso       ,48.0,Masculino
691008,17/04/2010,RN,101,NATAL,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,52.0,Masculino
691024,17/04/2010,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,27.0,Masculino
691024,17/04/2010,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,45.0,Masculino
691024,17/04/2010,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,42.0,Masculino
691041,28/02/2010,RN,406,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhonete,Ferido Leve ,37.0,Masculino
691041,28/02/2010,RN,406,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhonete,Ferido Leve ,45.0,Feminino
691041,28/02/2010,RN,406,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhonete,Ferido Grave,55.0,Masculino
691041,28/02/2010,RN,406,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Caminhonete,Ferido Grave,54.0,Feminino
691131,21/04/2010,RN,226,TANGARA,Outras,Colisão com bicicleta,Com Vítimas Fatais ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,56.0,Masculino
691131,21/04/2010,RN,226,TANGARA,Outras,Colisão com bicicleta,Com Vítimas Fatais ,Anoitecer,Ceu Claro,Simples ,Rural ,Bicicleta,Morto       ,33.0,Feminino
691136,21/04/2010,RN,110,MOSSORO,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,29.0,Masculino
691136,21/04/2010,RN,110,MOSSORO,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,28.0,Feminino
691136,21/04/2010,RN,110,MOSSORO,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,(null),Ferido Leve ,56.0,Masculino
691150,21/04/2010,RN,427,JARDIM DO SERIDO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Motocicletas,Ileso       ,28.0,Masculino
691150,21/04/2010,RN,427,JARDIM DO SERIDO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Bicicleta,Ferido Leve ,45.0,Masculino
691150,21/04/2010,RN,427,JARDIM DO SERIDO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Motocicletas,Ileso       ,-1.0,Masculino
691333,22/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,48.0,Masculino
691333,22/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,54.0,Masculino
691347,22/04/2010,RN,427,CAICO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhão,Ileso       ,28.0,Masculino
691347,22/04/2010,RN,427,CAICO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,(null),Ferido Leve ,50.0,Masculino
691385,18/04/2010,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,28.0,Masculino
691385,18/04/2010,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,(null),Ferido Leve ,-1.0,Masculino
691526,22/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Múltipla,Urbano,Automóvel,Ileso       ,37.0,Feminino
691526,22/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Múltipla,Urbano,Automóvel,Ileso       ,24.0,Feminino
691526,22/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Múltipla,Urbano,Caminhonete,Ileso       ,50.0,Masculino
691564,22/04/2010,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
691564,22/04/2010,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Caminhão,Ileso       ,32.0,Masculino
691818,23/04/2010,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,27.0,Masculino
691818,23/04/2010,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,40.0,Masculino
691818,23/04/2010,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,36.0,Masculino
691824,18/04/2010,RN,101,SAO JOSE DE MIPIBU,Defeito na via,Saída de Pista,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,47.0,Masculino
691960,03/02/2010,RN,226,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Caminhão-Trator,Ileso       ,25.0,Masculino
691960,03/02/2010,RN,226,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,(null),Ferido Grave,12.0,Feminino
691960,03/02/2010,RN,226,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,(null),Ferido Grave,9.0,Feminino
692056,23/04/2010,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Automóvel,Ileso       ,20.0,Feminino
692056,23/04/2010,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Caminhonete,Ileso       ,42.0,Masculino
692084,23/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Caminhonete,Ileso       ,43.0,Masculino
692084,23/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,25.0,Masculino
692084,23/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,32.0,Masculino
692084,23/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,34.0,Feminino
692169,24/04/2010,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Saída de Pista,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,Camioneta,Ileso       ,27.0,Masculino
692257,16/04/2010,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,19.0,Masculino
692257,16/04/2010,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,41.0,Masculino
692270,23/04/2010,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Camioneta,Ileso       ,26.0,Masculino
692270,23/04/2010,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Ônibus,Ileso       ,40.0,Masculino
692276,20/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,25.0,Masculino
692276,20/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,23.0,Masculino
692341,20/04/2010,RN,226,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
692341,20/04/2010,RN,226,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,17.0,Masculino
692414,24/04/2010,RN,405,APODI,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
692414,24/04/2010,RN,405,APODI,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ignorado    ,-1.0,Inválido
692414,24/04/2010,RN,405,APODI,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
692417,24/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,30.0,Masculino
692417,24/04/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Camioneta,Ileso       ,45.0,Masculino
692432,04/04/2010,RN,406,SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Motocicletas,Ileso       ,48.0,Masculino
692432,04/04/2010,RN,406,SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
692538,24/04/2010,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Ônibus,Ileso       ,26.0,Masculino
692538,24/04/2010,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Camioneta,Ileso       ,39.0,Feminino
692538,24/04/2010,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Camioneta,Ferido Leve ,18.0,Feminino
692539,24/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,34.0,Masculino
692539,24/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,48.0,Masculino
692626,24/04/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,33.0,Masculino
692626,24/04/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,27.0,Masculino
692642,24/04/2010,RN,304,MOSSORO,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
692642,24/04/2010,RN,304,MOSSORO,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Urbano,Motoneta,Morto       ,43.0,Masculino
692676,24/04/2010,RN,304,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,32.0,Masculino
692676,24/04/2010,RN,304,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Caminhonete,Ileso       ,62.0,Feminino
692681,24/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,25.0,Masculino
692681,24/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,31.0,Masculino
692767,25/04/2010,RN,304,SANTA MARIA,Falta de atenção,Tombamento,Com Vítimas Feridas,Amanhecer,Nublado,Simples ,Rural ,Motocicletas,Ferido Leve ,22.0,Masculino
692767,25/04/2010,RN,304,SANTA MARIA,Falta de atenção,Tombamento,Com Vítimas Feridas,Amanhecer,Nublado,Simples ,Rural ,Motocicletas,Ferido Leve ,17.0,Masculino
692877,17/04/2010,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motoneta,Ferido Grave,36.0,Masculino
692877,17/04/2010,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Grave,36.0,Masculino
692940,25/04/2010,RN,304,MACAIBA,Defeito mecânico em veículo,Tombamento,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Camioneta,Ileso       ,39.0,Masculino
692943,25/04/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,Motocicletas,Ileso       ,22.0,Masculino
692943,25/04/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,Motocicletas,Ferido Leve ,24.0,Masculino
692943,25/04/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,54.0,Masculino
692947,25/04/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Grave,-1.0,Masculino
692947,25/04/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,50.0,Masculino
692967,23/04/2010,RN,101,GOIANINHA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,Ônibus,Ileso       ,35.0,Masculino
692967,23/04/2010,RN,101,GOIANINHA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,32.0,Masculino
693106,25/04/2010,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Ônibus,Ileso       ,33.0,Masculino
693106,25/04/2010,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,34.0,Masculino
693179,26/04/2010,RN,304,MACAIBA,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,34.0,Masculino
693179,26/04/2010,RN,304,MACAIBA,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,30.0,Masculino
693187,21/04/2010,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,19.0,Masculino
693187,21/04/2010,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
693284,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,26.0,Feminino
693284,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ileso       ,26.0,Masculino
693299,26/04/2010,RN,304,MACAIBA,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Camioneta,Ileso       ,33.0,Feminino
693299,26/04/2010,RN,304,MACAIBA,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
693311,26/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,44.0,Feminino
693311,26/04/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Caminhonete,Ileso       ,26.0,Masculino
693325,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,18.0,Masculino
693325,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ferido Leve ,30.0,Masculino
693376,15/01/2010,RN,101,CANGUARETAMA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Automóvel,Ileso       ,43.0,Masculino
693376,15/01/2010,RN,101,CANGUARETAMA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Automóvel,Ileso       ,45.0,Masculino
693376,15/01/2010,RN,101,CANGUARETAMA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Automóvel,Ileso       ,38.0,Feminino
693393,18/04/2010,RN,304,MOSSORO,Ingestão de álcool,Saída de Pista,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ileso       ,50.0,Feminino
693393,18/04/2010,RN,304,MOSSORO,Ingestão de álcool,Saída de Pista,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Caminhão,Ileso       ,25.0,Masculino
693450,26/04/2010,RN,405,MOSSORO,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,69.0,Masculino
693450,26/04/2010,RN,405,MOSSORO,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
693492,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,50.0,Masculino
693492,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,27.0,Masculino
693492,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Camioneta,Ileso       ,21.0,Masculino
693492,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,41.0,Masculino
693577,26/04/2010,RN,406,CEARA-MIRIM,Defeito na via,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ignorada,Simples ,Rural ,Automóvel,Ferido Leve ,36.0,Masculino
693577,26/04/2010,RN,406,CEARA-MIRIM,Defeito na via,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ignorada,Simples ,Rural ,Automóvel,Ferido Grave,42.0,Masculino
693605,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,28.0,Feminino
693605,26/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,25.0,Feminino
693848,19/04/2010,RN,406,CEARA-MIRIM,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Motocicletas,Ferido Grave,35.0,Masculino
693848,19/04/2010,RN,406,CEARA-MIRIM,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,56.0,Feminino
693848,19/04/2010,RN,406,CEARA-MIRIM,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,33.0,Masculino
693868,27/04/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhão,Ileso       ,-1.0,Masculino
693868,27/04/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,51.0,Feminino
693879,25/04/2010,RN,226,CURRAIS NOVOS,Ingestão de álcool,Capotamento,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,17.0,Masculino
693953,27/04/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motoneta,Ferido Leve ,17.0,Masculino
693953,27/04/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,33.0,Masculino
694045,27/04/2010,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Vento,Dupla   ,Urbano,Microônibus,Ileso       ,30.0,Masculino
694045,27/04/2010,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Vento,Dupla   ,Urbano,(null),Ferido Grave,29.0,Masculino
694069,27/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,19.0,Masculino
694069,27/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,41.0,Masculino
694069,27/04/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,23.0,Feminino
694131,26/04/2010,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Leve ,27.0,Masculino
694131,26/04/2010,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Microônibus,Ileso       ,-1.0,Masculino
694169,18/04/2010,RN,304,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Urbano,Não identificado,Ignorado    ,-1.0,Inválido
694169,18/04/2010,RN,304,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Urbano,(null),Morto       ,60.0,Masculino
