id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_envolvido,idade,sexo
1291726,30/04/2013,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Anoitecer,Ignorada,Dupla   ,Urbano,Condutor,41.0,Masculino
1291726,30/04/2013,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Anoitecer,Ignorada,Dupla   ,Urbano,Condutor,25.0,Masculino
1291736,28/04/2013,RN,101,GOIANINHA,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Rural ,Condutor,31.0,Masculino
1291736,28/04/2013,RN,101,GOIANINHA,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Rural ,Passageiro,27.0,Feminino
1291816,30/04/2013,RN,405,GOVERNADOR DIX-SEPT ROSADO,Defeito mecânico em veículo,Capotamento,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,44.0,Masculino
1291838,29/04/2013,RN,304,LAJES,Outras,Tombamento,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,45.0,Masculino
1291867,29/04/2013,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Condutor,70.0,Masculino
1291867,29/04/2013,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Condutor,23.0,Feminino
1291961,28/04/2013,RN,304,MOSSORO,Animais na Pista,Tombamento,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,Condutor,65.0,Masculino
1292119,24/04/2013,RN,101,GOIANINHA,Falta de atenção,Tombamento,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Condutor,42.0,Masculino
1292122,02/05/2013,RN,226,NATAL,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,23.0,Masculino
1292134,02/05/2013,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,34.0,Masculino
1292134,02/05/2013,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,36.0,Masculino
1292136,02/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Condutor,21.0,Feminino
1292136,02/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Condutor,56.0,Masculino
1292212,24/04/2013,RN,101,EXTREMOZ,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Chuva,Simples ,Urbano,Condutor,-1.0,Masculino
1292267,02/05/2013,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,26.0,Masculino
1292267,02/05/2013,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,30.0,Feminino
1292311,27/04/2013,RN,304,MOSSORO,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Condutor,-1.0,Masculino
1292317,02/05/2013,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,28.0,Masculino
1292317,02/05/2013,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,55.0,Masculino
1292466,25/04/2013,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,31.0,Masculino
1292466,25/04/2013,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
1292488,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
1292488,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,57.0,Masculino
1292488,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,63.0,Masculino
1292492,29/04/2013,RN,226,SERRA CAIADA,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,-1.0,Masculino
1292511,29/04/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,22.0,Masculino
1292511,29/04/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,46.0,Masculino
1292521,28/04/2013,RN,226,BOM JESUS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,27.0,Masculino
1292521,28/04/2013,RN,226,BOM JESUS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,51.0,Masculino
1292521,28/04/2013,RN,226,BOM JESUS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,50.0,Masculino
1292521,28/04/2013,RN,226,BOM JESUS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,73.0,Feminino
1292549,29/04/2013,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Capotamento,Sem Vítimas        ,Amanhecer,Nublado,Dupla   ,Urbano,Condutor,26.0,Masculino
1292579,03/05/2013,RN,101,SAO JOSE DE MIPIBU,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,21.0,Masculino
1292579,03/05/2013,RN,101,SAO JOSE DE MIPIBU,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,21.0,Masculino
1292620,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,30.0,Masculino
1292620,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
1292620,03/05/2013,RN,101,SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,50.0,Masculino
1292623,28/04/2013,RN,405,PAU DOS FERROS,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
1292623,28/04/2013,RN,405,PAU DOS FERROS,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,31.0,Masculino
1292671,03/05/2013,RN,304,MOSSORO,Não guardar distância de segurança,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,31.0,Masculino
1292671,03/05/2013,RN,304,MOSSORO,Não guardar distância de segurança,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,32.0,Masculino
1292680,30/04/2013,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,29.0,Masculino
1292680,30/04/2013,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,27.0,Masculino
1292693,03/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,32.0,Feminino
1292693,03/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,19.0,Feminino
1292695,03/05/2013,RN,304,ASSU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,37.0,Masculino
1292695,03/05/2013,RN,304,ASSU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,36.0,Masculino
1292736,03/05/2013,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,30.0,Masculino
1292736,03/05/2013,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,32.0,Masculino
1292736,03/05/2013,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,27.0,Masculino
1292769,03/05/2013,RN,226,JUCURUTU,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Condutor,61.0,Masculino
1292769,03/05/2013,RN,226,JUCURUTU,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Condutor,26.0,Masculino
1292828,03/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,30.0,Masculino
1292828,03/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,48.0,Masculino
1292891,02/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
1292891,02/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,31.0,Feminino
1292926,04/05/2013,RN,101,GOIANINHA,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,70.0,Masculino
1292926,04/05/2013,RN,101,GOIANINHA,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Pedestre,30.0,Feminino
1292935,01/05/2013,RN,101,GOIANINHA,Falta de atenção,Colisão com objeto fixo,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,Condutor,33.0,Masculino
1292992,04/05/2013,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,-1.0,Masculino
1292992,04/05/2013,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,26.0,Masculino
1293108,04/05/2013,RN,304,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,-1.0,Inválido
1293108,04/05/2013,RN,304,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,55.0,Masculino
1293108,04/05/2013,RN,304,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Passageiro,41.0,Feminino
1293178,04/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Chuva,Múltipla,Urbano,Condutor,20.0,Masculino
1293178,04/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Chuva,Múltipla,Urbano,Condutor,49.0,Masculino
1293208,03/05/2013,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Condutor,44.0,Masculino
1293208,03/05/2013,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Condutor,45.0,Masculino
1293241,04/05/2013,RN,406,JOAO CAMARA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,30.0,Masculino
1293241,04/05/2013,RN,406,JOAO CAMARA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,33.0,Masculino
1293341,02/05/2013,RN,304,IPANGUACU,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,49.0,Masculino
1293359,02/05/2013,RN,304,ASSU,Defeito mecânico em veículo,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,46.0,Masculino
1293397,02/05/2013,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,50.0,Masculino
1293397,02/05/2013,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,46.0,Masculino
1293601,05/05/2013,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Anoitecer,Chuva,Múltipla,Urbano,Condutor,30.0,Masculino
1293601,05/05/2013,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Anoitecer,Chuva,Múltipla,Urbano,Condutor,43.0,Masculino
1293631,05/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Chuva,Múltipla,Urbano,Condutor,33.0,Masculino
1293631,05/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Chuva,Múltipla,Urbano,Condutor,29.0,Masculino
1293652,27/04/2013,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Condutor,31.0,Masculino
1293652,27/04/2013,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Condutor,42.0,Feminino
1293652,27/04/2013,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Urbano,Passageiro,19.0,Feminino
1293711,05/05/2013,RN,405,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,32.0,Masculino
1293711,05/05/2013,RN,405,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,37.0,Feminino
1293713,30/04/2013,RN,304,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Condutor,-1.0,Inválido
1293713,30/04/2013,RN,304,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Pedestre,-1.0,Masculino
1293752,04/05/2013,RN,101,NATAL,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,33.0,Masculino
1293752,04/05/2013,RN,101,NATAL,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
1293838,06/05/2013,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,26.0,Masculino
1293838,06/05/2013,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,28.0,Masculino
1293838,06/05/2013,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,-1.0,Inválido
1293850,06/05/2013,RN,101,RIO DO FOGO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,31.0,Feminino
1293900,06/05/2013,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
1293900,06/05/2013,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,27.0,Masculino
1293968,03/05/2013,RN,304,ASSU,Animais na Pista,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,59.0,Masculino
1293968,03/05/2013,RN,304,ASSU,Animais na Pista,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,34.0,Masculino
1294055,03/05/2013,RN,405,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,27.0,Masculino
1294055,03/05/2013,RN,405,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Passageiro,-1.0,Feminino
1294055,03/05/2013,RN,405,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,25.0,Masculino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,19.0,Feminino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,18.0,Masculino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,21.0,Feminino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,-1.0,Masculino
1294080,28/04/2013,RN,427,CAICO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,-1.0,Masculino
1294097,05/05/2013,RN,405,MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Simples ,Rural ,Condutor,40.0,Masculino
1294097,05/05/2013,RN,405,MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Ignorada,Simples ,Rural ,Condutor,69.0,Masculino
1294117,07/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,33.0,Feminino
1294117,07/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Condutor,30.0,Masculino
1294126,03/05/2013,RN,405,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Pedestre,-1.0,Masculino
1294126,03/05/2013,RN,405,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Inválido
1294132,03/05/2013,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,42.0,Masculino
1294132,03/05/2013,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,26.0,Masculino
1294132,03/05/2013,RN,226,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,-1.0,Feminino
1294162,01/05/2013,RN,110,MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Urbano,Condutor,28.0,Masculino
1294162,01/05/2013,RN,110,MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Plena noite,Ignorada,Dupla   ,Urbano,Condutor,26.0,Masculino
1294302,07/05/2013,RN,304,LAJES,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,34.0,Masculino
1294302,07/05/2013,RN,304,LAJES,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,34.0,Masculino
1294416,07/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,31.0,Masculino
1294416,07/05/2013,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,42.0,Masculino
1294432,07/05/2013,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,22.0,Feminino
1294432,07/05/2013,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
1294483,07/05/2013,RN,101,GOIANINHA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
1294483,07/05/2013,RN,101,GOIANINHA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
1294483,07/05/2013,RN,101,GOIANINHA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Passageiro,-1.0,Feminino
1294641,03/05/2013,RN,304,CAICARA DO RIO DO VENTO,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,28.0,Masculino
1294708,08/05/2013,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,32.0,Masculino
1294708,08/05/2013,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,22.0,Masculino
1294938,08/05/2013,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,50.0,Masculino
1294938,08/05/2013,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,50.0,Masculino
1294938,08/05/2013,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,35.0,Masculino
1294989,08/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Rural ,Condutor,37.0,Masculino
1294989,08/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Rural ,Condutor,-1.0,Masculino
1295128,08/05/2013,RN,101,ARES,Outras,Capotamento,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Condutor,35.0,Masculino
1295184,08/05/2013,RN,101,SAO JOSE DE MIPIBU,Outras,Saída de Pista,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,Condutor,34.0,Masculino
1295230,05/05/2013,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Condutor,56.0,Masculino
1295230,05/05/2013,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão Transversal,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Condutor,-1.0,Masculino
1295318,05/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Condutor,48.0,Masculino
1295318,05/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Passageiro,16.0,Masculino
1295318,05/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Condutor,28.0,Masculino
1295318,05/05/2013,RN,304,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Fatais ,Plena noite,Nublado,Simples ,Rural ,Passageiro,37.0,Feminino
1295378,06/05/2013,RN,101,NATAL,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,24.0,Masculino
1295378,06/05/2013,RN,101,NATAL,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Passageiro,-1.0,Masculino
1295378,06/05/2013,RN,101,NATAL,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Pedestre,70.0,Masculino
1295387,06/05/2013,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
1295387,06/05/2013,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,34.0,Masculino
1295417,27/04/2013,RN,406,SAO GONCALO DO AMARANTE,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
1295417,27/04/2013,RN,406,SAO GONCALO DO AMARANTE,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,43.0,Inválido
1295430,09/05/2013,RN,101,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,24.0,Feminino
1295430,09/05/2013,RN,101,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,53.0,Masculino
1295439,05/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Condutor,22.0,Masculino
1295439,05/05/2013,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Condutor,35.0,Feminino
